bike_number,rideable_type,country,introduced_date
W009414,classic_bike,CAN,2023-06-18
W006544,electric_bike,CAN,2023-06-18
W006856,classic_bike,CAN,2023-06-18
W006625,classic_bike,CAN,2023-06-18
W001790,classic_bike,CAN,2023-06-18
W006405,classic_bike,US,2023-03-25
W005981,classic_bike,US,2023-03-25
W001402,electric_bike,US,2023-03-25
W003976,classic_bike,US,2023-03-25
W008803,classic_bike,US,2023-03-25
W005593,classic_bike,US,2023-05-12
W002351,classic_bike,US,2023-05-12
W005866,electric_bike,US,2023-05-12
W001038,classic_bike,US,2023-05-12
W007822,classic_bike,US,2023-05-12
W005810,classic_bike,US,2023-04-12
W008240,classic_bike,US,2023-04-12
W000670,classic_bike,US,2023-04-12
W006336,classic_bike,US,2023-04-12
W006927,docked_bike,US,2023-04-12
W004001,classic_bike,CAN,2023-06-18
W008076,classic_bike,CAN,2023-06-18
W000827,classic_bike,CAN,2023-06-18
W006756,classic_bike,CAN,2023-06-18
W001645,classic_bike,CAN,2023-06-18
W007291,classic_bike,US,2023-03-25
W009563,classic_bike,US,2023-03-25
W002583,classic_bike,US,2023-03-25
W008656,classic_bike,US,2023-03-25
W007813,classic_bike,US,2023-03-25
W006815,electric_bike,CAN,2023-03-25
W005768,electric_bike,CAN,2023-03-25
W006741,classic_bike,CAN,2023-03-25
W001369,classic_bike,CAN,2023-03-25
W005529,classic_bike,CAN,2023-03-25
W002055,classic_bike,CAN,2023-05-12
W001709,classic_bike,CAN,2023-05-12
W006659,classic_bike,CAN,2023-05-12
W008415,classic_bike,CAN,2023-05-12
W003779,classic_bike,CAN,2023-05-12
W009415,electric_bike,US,2023-01-01
W005805,classic_bike,US,2023-01-01
W000004,classic_bike,US,2023-01-01
W005212,classic_bike,US,2023-01-01
W003073,classic_bike,US,2023-01-01
W006271,classic_bike,US,2023-02-10
W006842,classic_bike,US,2023-02-10
W002505,classic_bike,US,2023-02-10
W009736,classic_bike,US,2023-02-10
W009733,classic_bike,US,2023-02-10
W006709,electric_bike,US,2023-03-25
W007614,classic_bike,US,2023-03-25
W000839,classic_bike,US,2023-03-25
W002478,electric_bike,US,2023-03-25
W008428,classic_bike,US,2023-03-25
W007207,classic_bike,US,2023-03-25
W007804,classic_bike,US,2023-03-25
W008232,classic_bike,US,2023-03-25
W009805,classic_bike,US,2023-03-25
W002297,classic_bike,US,2023-03-25
W007580,classic_bike,US,2023-04-12
W005863,classic_bike,US,2023-04-12
W001807,classic_bike,US,2023-04-12
W004070,classic_bike,US,2023-04-12
W000401,classic_bike,US,2023-04-12
W005527,classic_bike,CAN,2023-02-10
W007612,classic_bike,CAN,2023-02-10
W003342,classic_bike,CAN,2023-02-10
W005870,electric_bike,CAN,2023-02-10
W007181,classic_bike,CAN,2023-02-10
W004060,classic_bike,US,2023-03-25
W006622,classic_bike,US,2023-03-25
W005502,electric_bike,US,2023-03-25
W004854,classic_bike,US,2023-03-25
W006742,classic_bike,US,2023-03-25
W007349,classic_bike,CAN,2023-04-12
W003362,classic_bike,CAN,2023-04-12
W007543,classic_bike,CAN,2023-04-12
W008529,electric_bike,CAN,2023-04-12
W006805,classic_bike,CAN,2023-04-12
W003946,classic_bike,CAN,2023-05-12
W005661,classic_bike,CAN,2023-05-12
W008728,classic_bike,CAN,2023-05-12
W006211,classic_bike,CAN,2023-05-12
W009757,classic_bike,CAN,2023-05-12
W001164,docked_bike,US,2023-03-25
W003255,classic_bike,US,2023-03-25
W009052,classic_bike,US,2023-03-25
W008262,classic_bike,US,2023-03-25
W004028,classic_bike,US,2023-03-25
W008770,electric_bike,CAN,2023-07-07
W009794,classic_bike,CAN,2023-07-07
W005693,classic_bike,CAN,2023-07-07
W005001,docked_bike,CAN,2023-07-07
W003965,classic_bike,CAN,2023-07-07
W003254,classic_bike,US,2023-01-01
W001788,classic_bike,US,2023-01-01
W005947,classic_bike,US,2023-01-01
W004451,classic_bike,US,2023-01-01
W006774,electric_bike,US,2023-01-01
W003759,classic_bike,US,2023-06-18
W000489,classic_bike,US,2023-06-18
W001233,classic_bike,US,2023-06-18
W003054,classic_bike,US,2023-06-18
W007277,classic_bike,US,2023-06-18
W007237,classic_bike,US,2023-06-18
W001498,classic_bike,US,2023-06-18
W009615,electric_bike,US,2023-06-18
W001355,classic_bike,US,2023-06-18
W002957,electric_bike,US,2023-06-18
W003664,classic_bike,US,2023-06-18
W000366,classic_bike,US,2023-06-18
W005138,classic_bike,US,2023-06-18
W008156,classic_bike,US,2023-06-18
W000008,classic_bike,US,2023-06-18
W002473,classic_bike,CAN,2023-07-07
W002005,classic_bike,CAN,2023-07-07
W006946,classic_bike,CAN,2023-07-07
W007361,classic_bike,CAN,2023-07-07
W008744,classic_bike,CAN,2023-07-07
W009901,classic_bike,CAN,2023-06-18
W006065,classic_bike,CAN,2023-06-18
W005136,classic_bike,CAN,2023-06-18
W003601,electric_bike,CAN,2023-06-18
W006773,classic_bike,CAN,2023-06-18
W007736,classic_bike,US,2023-07-07
W001800,classic_bike,US,2023-07-07
W004816,classic_bike,US,2023-07-07
W003162,classic_bike,US,2023-07-07
W005265,classic_bike,US,2023-07-07
W003319,classic_bike,US,2023-07-07
W001901,classic_bike,US,2023-07-07
W008130,classic_bike,US,2023-07-07
W001803,classic_bike,US,2023-07-07
W002324,classic_bike,US,2023-07-07
W005851,classic_bike,US,2023-04-12
W006923,classic_bike,US,2023-04-12
W003446,classic_bike,US,2023-04-12
W005232,classic_bike,US,2023-04-12
W000002,classic_bike,US,2023-04-12
W004452,classic_bike,US,2023-03-25
W009496,classic_bike,US,2023-03-25
W007241,classic_bike,US,2023-03-25
W009379,classic_bike,US,2023-03-25
W005632,classic_bike,US,2023-03-25
W008607,classic_bike,US,2023-06-18
W009053,classic_bike,US,2023-06-18
W007202,electric_bike,US,2023-06-18
W008900,classic_bike,US,2023-06-18
W005836,classic_bike,US,2023-06-18
W006852,electric_bike,CAN,2023-04-12
W009631,classic_bike,CAN,2023-04-12
W009476,classic_bike,CAN,2023-04-12
W002869,classic_bike,CAN,2023-04-12
W006603,classic_bike,CAN,2023-04-12
W005070,classic_bike,CAN,2023-03-25
W005416,classic_bike,CAN,2023-03-25
W006968,classic_bike,CAN,2023-03-25
W009557,classic_bike,CAN,2023-03-25
W006845,classic_bike,CAN,2023-03-25
W005081,classic_bike,CAN,2023-06-18
W002653,classic_bike,CAN,2023-06-18
W002890,classic_bike,CAN,2023-06-18
W002394,classic_bike,CAN,2023-06-18
W001199,classic_bike,CAN,2023-06-18
W006991,classic_bike,US,2023-02-10
W008155,classic_bike,US,2023-02-10
W007052,classic_bike,US,2023-02-10
W004916,classic_bike,US,2023-02-10
W006992,electric_bike,US,2023-02-10
W005364,classic_bike,CAN,2023-01-01
W008145,classic_bike,CAN,2023-01-01
W000984,classic_bike,CAN,2023-01-01
W000744,classic_bike,CAN,2023-01-01
W000368,classic_bike,CAN,2023-01-01
W002872,classic_bike,CAN,2023-05-12
W008856,classic_bike,CAN,2023-05-12
W005339,classic_bike,CAN,2023-05-12
W009121,classic_bike,CAN,2023-05-12
W006902,classic_bike,CAN,2023-05-12
W002788,classic_bike,US,2023-05-12
W000802,classic_bike,US,2023-05-12
W003249,classic_bike,US,2023-05-12
W007363,classic_bike,US,2023-05-12
W004248,classic_bike,US,2023-05-12
W004688,classic_bike,CAN,2023-06-18
W001424,classic_bike,CAN,2023-06-18
W007428,classic_bike,CAN,2023-06-18
W004822,classic_bike,CAN,2023-06-18
W001457,classic_bike,CAN,2023-06-18
W002245,classic_bike,US,2023-06-18
W007215,classic_bike,US,2023-06-18
W009186,classic_bike,US,2023-06-18
W007741,classic_bike,US,2023-06-18
W001554,electric_bike,US,2023-06-18
W009109,classic_bike,CAN,2023-03-25
W008653,classic_bike,CAN,2023-03-25
W005020,classic_bike,CAN,2023-03-25
W000046,classic_bike,CAN,2023-03-25
W009562,classic_bike,CAN,2023-03-25
W001779,classic_bike,CAN,2023-07-07
W008841,classic_bike,CAN,2023-07-07
W000607,classic_bike,CAN,2023-07-07
W002549,classic_bike,CAN,2023-07-07
W007436,classic_bike,CAN,2023-07-07
W006201,classic_bike,US,2023-04-12
W008627,classic_bike,US,2023-04-12
W006085,classic_bike,US,2023-04-12
W003789,classic_bike,US,2023-04-12
W008663,classic_bike,US,2023-04-12
W006816,classic_bike,CAN,2023-04-12
W002278,docked_bike,CAN,2023-04-12
W007656,classic_bike,CAN,2023-04-12
W009141,classic_bike,CAN,2023-04-12
W002040,classic_bike,CAN,2023-04-12
W005699,classic_bike,US,2023-02-10
W007756,classic_bike,US,2023-02-10
W005526,classic_bike,US,2023-02-10
W008242,classic_bike,US,2023-02-10
W008617,classic_bike,US,2023-02-10
W002471,classic_bike,US,2023-01-01
W007113,classic_bike,US,2023-01-01
W005908,classic_bike,US,2023-01-01
W004660,classic_bike,US,2023-01-01
W007247,classic_bike,US,2023-01-01
W005736,classic_bike,CAN,2023-01-01
W002382,classic_bike,CAN,2023-01-01
W002364,classic_bike,CAN,2023-01-01
W004509,classic_bike,CAN,2023-01-01
W000000,classic_bike,CAN,2023-01-01
W002484,classic_bike,US,2023-05-12
W005217,classic_bike,US,2023-05-12
W004295,classic_bike,US,2023-05-12
W003962,classic_bike,US,2023-05-12
W000164,classic_bike,US,2023-05-12
W002286,classic_bike,CAN,2023-03-25
W004406,classic_bike,CAN,2023-03-25
W007745,classic_bike,CAN,2023-03-25
W000321,classic_bike,CAN,2023-03-25
W004564,classic_bike,CAN,2023-03-25
W007727,classic_bike,CAN,2023-06-18
W000745,classic_bike,CAN,2023-06-18
W006715,classic_bike,CAN,2023-06-18
W006517,classic_bike,CAN,2023-06-18
W006758,classic_bike,CAN,2023-06-18
W004042,classic_bike,US,2023-02-10
W001624,classic_bike,US,2023-02-10
W000195,classic_bike,US,2023-02-10
W009050,classic_bike,US,2023-02-10
W008799,classic_bike,US,2023-02-10
W000740,classic_bike,US,2023-05-12
W000084,classic_bike,US,2023-05-12
W005914,classic_bike,US,2023-05-12
W000471,classic_bike,US,2023-05-12
W002618,classic_bike,US,2023-05-12
W000446,classic_bike,CAN,2023-06-18
W003843,classic_bike,CAN,2023-06-18
W001353,classic_bike,CAN,2023-06-18
W000503,classic_bike,CAN,2023-06-18
W003056,classic_bike,CAN,2023-06-18
W004139,electric_bike,CAN,2023-03-25
W009086,classic_bike,CAN,2023-03-25
W004116,electric_bike,CAN,2023-03-25
W009524,classic_bike,CAN,2023-03-25
W008879,electric_bike,CAN,2023-03-25
W006069,classic_bike,US,2023-06-18
W009339,classic_bike,US,2023-06-18
W008035,classic_bike,US,2023-06-18
W001436,electric_bike,US,2023-06-18
W008173,classic_bike,US,2023-06-18
W007655,classic_bike,US,2023-04-12
W005454,classic_bike,US,2023-04-12
W001683,classic_bike,US,2023-04-12
W003745,classic_bike,US,2023-04-12
W002105,classic_bike,US,2023-04-12
W009935,classic_bike,US,2023-03-25
W005576,classic_bike,US,2023-03-25
W000651,classic_bike,US,2023-03-25
W003068,classic_bike,US,2023-03-25
W001827,classic_bike,US,2023-03-25
W002659,classic_bike,US,2023-01-01
W008925,classic_bike,US,2023-01-01
W000591,classic_bike,US,2023-01-01
W003703,classic_bike,US,2023-01-01
W004083,classic_bike,US,2023-01-01
W006361,classic_bike,CAN,2023-07-07
W007705,electric_bike,CAN,2023-07-07
W004585,classic_bike,CAN,2023-07-07
W000836,classic_bike,CAN,2023-07-07
W003060,classic_bike,CAN,2023-07-07
W007473,docked_bike,CAN,2023-06-18
W005740,classic_bike,CAN,2023-06-18
W005475,classic_bike,CAN,2023-06-18
W006407,classic_bike,CAN,2023-06-18
W000881,classic_bike,CAN,2023-06-18
W009188,classic_bike,US,2023-06-18
W002121,classic_bike,US,2023-06-18
W004212,classic_bike,US,2023-06-18
W007941,classic_bike,US,2023-06-18
W002962,classic_bike,US,2023-06-18
W009904,classic_bike,US,2023-01-01
W004763,classic_bike,US,2023-01-01
W003586,classic_bike,US,2023-01-01
W006884,classic_bike,US,2023-01-01
W002803,classic_bike,US,2023-01-01
W008812,classic_bike,US,2023-01-01
W000151,classic_bike,US,2023-01-01
W001428,classic_bike,US,2023-01-01
W006396,classic_bike,US,2023-01-01
W008207,docked_bike,US,2023-01-01
W004886,electric_bike,US,2023-04-12
W001539,classic_bike,US,2023-04-12
W000873,docked_bike,US,2023-04-12
W003723,electric_bike,US,2023-04-12
W001020,classic_bike,US,2023-04-12
W003202,classic_bike,US,2023-07-07
W003528,classic_bike,US,2023-07-07
W009134,classic_bike,US,2023-07-07
W000609,classic_bike,US,2023-07-07
W005141,classic_bike,US,2023-07-07
W001145,classic_bike,CAN,2023-05-12
W004196,classic_bike,CAN,2023-05-12
W000533,classic_bike,CAN,2023-05-12
W009187,classic_bike,CAN,2023-05-12
W004672,classic_bike,CAN,2023-05-12
W004306,classic_bike,CAN,2023-01-01
W007590,classic_bike,CAN,2023-01-01
W002631,classic_bike,CAN,2023-01-01
W000459,docked_bike,CAN,2023-01-01
W001533,classic_bike,CAN,2023-01-01
W000121,classic_bike,CAN,2023-05-12
W006007,classic_bike,CAN,2023-05-12
W007323,classic_bike,CAN,2023-05-12
W002203,electric_bike,CAN,2023-05-12
W008312,classic_bike,CAN,2023-05-12
W006309,classic_bike,CAN,2023-03-25
W000054,classic_bike,CAN,2023-03-25
W009140,classic_bike,CAN,2023-03-25
W001585,classic_bike,CAN,2023-03-25
W009215,classic_bike,CAN,2023-03-25
W007352,classic_bike,CAN,2023-02-10
W002527,classic_bike,CAN,2023-02-10
W005036,classic_bike,CAN,2023-02-10
W004857,classic_bike,CAN,2023-02-10
W005094,classic_bike,CAN,2023-02-10
W006307,classic_bike,CAN,2023-03-25
W004050,classic_bike,CAN,2023-03-25
W006163,electric_bike,CAN,2023-03-25
W005324,classic_bike,CAN,2023-03-25
W008287,classic_bike,CAN,2023-03-25
W004852,classic_bike,US,2023-02-10
W001113,classic_bike,US,2023-02-10
W003859,classic_bike,US,2023-02-10
W004838,docked_bike,US,2023-02-10
W005945,classic_bike,US,2023-02-10
W000419,classic_bike,US,2023-03-25
W004994,classic_bike,US,2023-03-25
W003484,electric_bike,US,2023-03-25
W003265,classic_bike,US,2023-03-25
W002973,classic_bike,US,2023-03-25
W009565,classic_bike,CAN,2023-03-25
W001418,classic_bike,CAN,2023-03-25
W008162,docked_bike,CAN,2023-03-25
W000256,classic_bike,CAN,2023-03-25
W004048,classic_bike,CAN,2023-03-25
W002643,classic_bike,CAN,2023-04-12
W004943,classic_bike,CAN,2023-04-12
W003679,classic_bike,CAN,2023-04-12
W000516,classic_bike,CAN,2023-04-12
W002647,classic_bike,CAN,2023-04-12
W004136,classic_bike,US,2023-01-01
W009974,classic_bike,US,2023-01-01
W004581,classic_bike,US,2023-01-01
W000672,docked_bike,US,2023-01-01
W000137,classic_bike,US,2023-01-01
W003762,classic_bike,US,2023-06-18
W009498,classic_bike,US,2023-06-18
W006502,electric_bike,US,2023-06-18
W001581,electric_bike,US,2023-06-18
W004249,classic_bike,US,2023-06-18
W006973,classic_bike,CAN,2023-03-25
W002868,classic_bike,CAN,2023-03-25
W003224,classic_bike,CAN,2023-03-25
W003873,classic_bike,CAN,2023-03-25
W009798,classic_bike,CAN,2023-03-25
W000451,classic_bike,US,2023-04-12
W005900,classic_bike,US,2023-04-12
W006275,classic_bike,US,2023-04-12
W004867,classic_bike,US,2023-04-12
W004198,classic_bike,US,2023-04-12
W002216,electric_bike,CAN,2023-05-12
W008788,docked_bike,CAN,2023-05-12
W000989,classic_bike,CAN,2023-05-12
W001136,classic_bike,CAN,2023-05-12
W000327,classic_bike,CAN,2023-05-12
W003384,classic_bike,US,2023-06-18
W003033,classic_bike,US,2023-06-18
W002752,classic_bike,US,2023-06-18
W000963,classic_bike,US,2023-06-18
W000045,classic_bike,US,2023-06-18
W004348,classic_bike,CAN,2023-05-12
W006739,classic_bike,CAN,2023-05-12
W007577,classic_bike,CAN,2023-05-12
W009251,electric_bike,CAN,2023-05-12
W003005,classic_bike,CAN,2023-05-12
W002510,classic_bike,CAN,2023-02-10
W005249,classic_bike,CAN,2023-02-10
W007393,classic_bike,CAN,2023-02-10
W006750,classic_bike,CAN,2023-02-10
W008175,classic_bike,CAN,2023-02-10
W009353,classic_bike,US,2023-05-12
W003412,classic_bike,US,2023-05-12
W005277,classic_bike,US,2023-05-12
W004858,classic_bike,US,2023-05-12
W003087,classic_bike,US,2023-05-12
W005685,classic_bike,CAN,2023-01-01
W004631,classic_bike,CAN,2023-01-01
W002349,classic_bike,CAN,2023-01-01
W008673,electric_bike,CAN,2023-01-01
W002944,classic_bike,CAN,2023-01-01
W001458,classic_bike,US,2023-01-01
W005225,classic_bike,US,2023-01-01
W002919,classic_bike,US,2023-01-01
W008846,classic_bike,US,2023-01-01
W003263,classic_bike,US,2023-01-01
W001308,classic_bike,US,2023-05-12
W008079,classic_bike,US,2023-05-12
W004215,classic_bike,US,2023-05-12
W002218,classic_bike,US,2023-05-12
W000938,classic_bike,US,2023-05-12
W001548,classic_bike,US,2023-06-18
W009706,classic_bike,US,2023-06-18
W006328,classic_bike,US,2023-06-18
W008894,classic_bike,US,2023-06-18
W005191,classic_bike,US,2023-06-18
W007176,classic_bike,CAN,2023-05-12
W009025,classic_bike,CAN,2023-05-12
W008430,classic_bike,CAN,2023-05-12
W001893,electric_bike,CAN,2023-05-12
W007900,classic_bike,CAN,2023-05-12
W005924,classic_bike,CAN,2023-06-18
W003876,classic_bike,CAN,2023-06-18
W008715,electric_bike,CAN,2023-06-18
W004431,classic_bike,CAN,2023-06-18
W009127,classic_bike,CAN,2023-06-18
W003419,docked_bike,CAN,2023-05-12
W000405,electric_bike,CAN,2023-05-12
W009074,classic_bike,CAN,2023-05-12
W004953,electric_bike,CAN,2023-05-12
W005904,classic_bike,CAN,2023-05-12
W005890,classic_bike,CAN,2023-01-01
W007101,classic_bike,CAN,2023-01-01
W001208,classic_bike,CAN,2023-01-01
W001148,electric_bike,CAN,2023-01-01
W000147,docked_bike,CAN,2023-01-01
W001912,docked_bike,CAN,2023-01-01
W007449,classic_bike,CAN,2023-01-01
W001695,classic_bike,CAN,2023-01-01
W008711,classic_bike,CAN,2023-01-01
W000122,classic_bike,CAN,2023-01-01
W000632,classic_bike,US,2023-06-18
W004981,classic_bike,US,2023-06-18
W002126,classic_bike,US,2023-06-18
W002023,classic_bike,US,2023-06-18
W002074,classic_bike,US,2023-06-18
W007111,classic_bike,US,2023-07-07
W007180,classic_bike,US,2023-07-07
W000123,classic_bike,US,2023-07-07
W002874,classic_bike,US,2023-07-07
W009174,classic_bike,US,2023-07-07
W004447,classic_bike,CAN,2023-04-12
W005843,classic_bike,CAN,2023-04-12
W003000,classic_bike,CAN,2023-04-12
W006040,classic_bike,CAN,2023-04-12
W006324,classic_bike,CAN,2023-04-12
W008975,classic_bike,CAN,2023-05-12
W001650,classic_bike,CAN,2023-05-12
W003840,classic_bike,CAN,2023-05-12
W000302,classic_bike,CAN,2023-05-12
W004369,classic_bike,CAN,2023-05-12
W005644,classic_bike,CAN,2023-03-25
W007955,classic_bike,CAN,2023-03-25
W001775,classic_bike,CAN,2023-03-25
W006786,classic_bike,CAN,2023-03-25
W000535,classic_bike,CAN,2023-03-25
W006574,classic_bike,CAN,2023-07-07
W006095,classic_bike,CAN,2023-07-07
W006485,classic_bike,CAN,2023-07-07
W002558,classic_bike,CAN,2023-07-07
W005271,classic_bike,CAN,2023-07-07
W004856,electric_bike,CAN,2023-07-07
W006705,classic_bike,CAN,2023-07-07
W007815,classic_bike,CAN,2023-07-07
W008221,classic_bike,CAN,2023-07-07
W008356,classic_bike,CAN,2023-07-07
W008436,classic_bike,CAN,2023-03-25
W009137,classic_bike,CAN,2023-03-25
W008449,classic_bike,CAN,2023-03-25
W001690,classic_bike,CAN,2023-03-25
W001558,classic_bike,CAN,2023-03-25
W005483,electric_bike,US,2023-06-18
W005928,electric_bike,US,2023-06-18
W009199,electric_bike,US,2023-06-18
W000338,electric_bike,US,2023-06-18
W002815,classic_bike,US,2023-06-18
W007414,classic_bike,US,2023-01-01
W000855,classic_bike,US,2023-01-01
W001311,classic_bike,US,2023-01-01
W002676,classic_bike,US,2023-01-01
W009945,classic_bike,US,2023-01-01
W008368,classic_bike,US,2023-04-12
W007064,classic_bike,US,2023-04-12
W005084,classic_bike,US,2023-04-12
W006472,electric_bike,US,2023-04-12
W006509,classic_bike,US,2023-04-12
W002059,classic_bike,US,2023-04-12
W002862,classic_bike,US,2023-04-12
W002552,classic_bike,US,2023-04-12
W005781,classic_bike,US,2023-04-12
W000165,classic_bike,US,2023-04-12
W000018,classic_bike,US,2023-01-01
W007216,classic_bike,US,2023-01-01
W005430,classic_bike,US,2023-01-01
W001147,classic_bike,US,2023-01-01
W008929,classic_bike,US,2023-01-01
W005769,classic_bike,US,2023-05-12
W004495,classic_bike,US,2023-05-12
W004253,classic_bike,US,2023-05-12
W001741,classic_bike,US,2023-05-12
W007625,classic_bike,US,2023-05-12
W004665,classic_bike,US,2023-05-12
W003086,classic_bike,US,2023-05-12
W008820,classic_bike,US,2023-05-12
W009125,classic_bike,US,2023-05-12
W002302,classic_bike,US,2023-05-12
W002152,classic_bike,CAN,2023-02-10
W000638,electric_bike,CAN,2023-02-10
W000438,classic_bike,CAN,2023-02-10
W009549,classic_bike,CAN,2023-02-10
W003702,classic_bike,CAN,2023-02-10
W005028,classic_bike,CAN,2023-05-12
W003880,electric_bike,CAN,2023-05-12
W003333,classic_bike,CAN,2023-05-12
W007644,classic_bike,CAN,2023-05-12
W007773,classic_bike,CAN,2023-05-12
W009006,classic_bike,US,2023-01-01
W002076,classic_bike,US,2023-01-01
W002073,classic_bike,US,2023-01-01
W004362,classic_bike,US,2023-01-01
W001545,classic_bike,US,2023-01-01
W004513,classic_bike,CAN,2023-07-07
W008676,classic_bike,CAN,2023-07-07
W003425,classic_bike,CAN,2023-07-07
W006865,classic_bike,CAN,2023-07-07
W005444,classic_bike,CAN,2023-07-07
W006192,classic_bike,CAN,2023-03-25
W008283,classic_bike,CAN,2023-03-25
W002861,electric_bike,CAN,2023-03-25
W005972,classic_bike,CAN,2023-03-25
W009503,classic_bike,CAN,2023-03-25
W008633,classic_bike,CAN,2023-01-01
W002125,classic_bike,CAN,2023-01-01
W002275,classic_bike,CAN,2023-01-01
W000755,classic_bike,CAN,2023-01-01
W009412,classic_bike,CAN,2023-01-01
W000202,classic_bike,CAN,2023-02-10
W000382,classic_bike,CAN,2023-02-10
